date,lq45,jci,idx30,eido,spy,dom_b,dom_s,for_b,for_s
2021-01-19,989.05,6321.8599,532.44,24.15,378.65,14.3435,14.6063,3.1607,2.8979
2021-01-20,1014.86,6429.7598,545.48,25.04,383.89,20.5415,21.2763,4.5684,3.8336
2021-01-21,1011.21,6413.8901,542.99,24.93,384.24,15.9496,15.8121,3.2184,3.356
2021-01-22,991.58,6307.127,533.81,24.41,382.88,13.5229,13.5927,3.8132,3.7434
2021-01-25,987.949,6258.5718,531.72,24.02,384.39,13.5106,13.6651,3.5366,3.3821
2021-01-26,966.88,6140.1699,520.23,23.69,383.79,13.6451,13.9917,3.9493,3.6028
2021-01-27,963.14,6109.1699,517.09,23.05,374.41,15.3429,15.3361,4.2387,4.2455
2021-01-28,940.52,5979.3901,505.28,23.25,377.63,12.7221,12.7746,3.5164,3.4639
2021-01-29,911.98,5862.3521,486.62,22.45,370.07,12.4827,11.5609,4.1686,5.0904
2021-02-01,947.304,6067.5449,504.93,23.57,376.02,19.8191,19.2028,4.1984,4.8147
2021-02-02,938.705,6043.8408,500.08,23.49,381.55,14.1048,13.5617,3.6906,4.2337
2021-02-03,940.86,6077.75,501.05,23.61,381.85,12.0145,16.7765,8.5567,3.7947
2021-02-04,949.3,6107.2158,506.11,23.6,386.19,11.7394,12.3485,3.5831,2.974
2021-02-05,953.58,6151.73,507.69,23.86,387.71,10.4954,10.3086,2.0915,2.2783
2021-02-08,957.56,6208.8701,508.98,24.08,390.51,12.8427,12.609,2.5498,2.7835
2021-02-09,950.334,6181.6699,504.87,23.81,390.25,14.8971,14.456,4.2975,4.7386
2021-02-10,953.03,6201.8301,506.83,23.87,390.08,10.7956,11.0762,3.5182,3.2376
2021-02-11,953.562,6222.521,506.77,23.88,390.71,8.4511,8.4367,2.1288,2.1432
2021-02-15,959.318,6270.3242,509.32,23.91,392.64,9.9719,9.279,2.2875,2.9805
2021-02-16,959.887,6292.396,509.8,23.83,392.3,11.4164,11.0377,1.9156,2.2942
2021-02-17,946.67,6227.73,502.51,23.6,392.39,10.7191,10.6166,2.4022,2.5047
2021-02-18,940.68,6200.3101,499.74,23.47,390.82,9.8629,9.8985,2.9652,2.9297
2021-02-19,951.85,6231.9302,505.8,23.61,390.03,9.2956,9.3116,2.5667,2.5507
2021-02-22,951.242,6255.312,505.17,23.38,387.03,12.0373,12.4292,4.0127,3.6208
2021-02-23,959.21,6272.8071,510.29,23.81,387.5,9.3052,9.7747,3.6286,3.1591
2021-02-24,950.717,6251.0542,506.4,23.85,391.77,11.0826,11.3856,5.8572,5.5541
2021-02-25,952.54,6289.6499,507.3,22.82,382.33,11.0284,11.0897,4.5134,4.452
2021-02-26,944.75,6241.7998,503.52,22.85,380.36,12.8988,12.8037,8.6881,8.7832
2021-03-01,967.718,6338.5132,515.72,23.77,389.58,10.0965,10.1624,3.7732,3.7072
2021-03-02,967.66,6359.21,516.13,23.5,386.54,10.6178,10.6477,3.5771,3.5472
2021-03-03,968.215,6376.7568,516.61,23.39,381.42,9.4706,9.9924,3.1597,2.638
2021-03-04,948.47,6290.7998,506.1,22.79,376.7,10.3968,10.3791,3.58,3.5977
2021-03-05,941.363,6258.749,502.51,22.91,383.63,11.0259,10.0689,5.3841,6.3412
2021-03-08,940.24,6248.4702,501.18,22.59,381.72,8.2639,7.7945,2.4014,2.8708
2021-03-09,927.85,6199.6499,494.72,22.75,387.17,10.0491,9.2664,3.2691,4.0518
2021-03-10,939.195,6264.6792,500.44,22.89,389.58,7.2712,7.5673,2.8106,2.5144
2021-03-12,950.833,6358.209,506.28,23.04,394.06,10.4975,10.0407,3.2359,3.6927
2021-03-15,943.091,6324.2588,501.7,22.98,396.41,8.597,8.4376,2.4847,2.6441
2021-03-16,943.113,6309.6992,501.29,22.93,395.91,8.5058,8.2488,2.5348,2.7918
2021-03-17,939.628,6277.228,499.57,23.11,397.26,7.5031,7.7146,2.6594,2.4479
2021-03-18,956.843,6347.8291,509.34,22.84,391.48,8.12,8.7428,3.1294,2.5066
2021-03-19,957.74,6356.1602,510.1,23.35,389.48,7.1928,7.7051,6.5501,6.0378
2021-03-22,944.281,6301.1309,502.22,23.08,392.59,6.696,6.2862,3.2816,3.6914
2021-03-23,940.522,6252.7119,501.08,22.52,389.5,7.8367,7.8149,3.1406,3.1624
2021-03-24,925.96,6156.1401,493.45,22.26,387.52,7.7694,7.7931,3.3073,3.2836
2021-03-25,924.668,6122.876,492.65,22.35,389.7,7.6726,7.3537,2.7612,3.0801
2021-03-26,938.828,6195.562,500.08,23.03,395.98,7.4551,7.7501,3.541,3.246
2021-03-29,933.526,6166.8179,496.92,22.65,395.78,7.6397,7.6852,2.7912,2.7457
2021-03-30,916.88,6071.4399,487.88,22.01,394.73,7.3089,6.9432,3.0754,3.441
2021-03-31,902.791,5985.522,480.83,21.85,396.33,8.3967,7.286,3.7403,4.851
2021-04-01,901.856,6011.4561,479.93,21.93,400.61,7.0698,5.9011,2.4906,3.6593
2021-04-05,895.677,5970.2861,476.65,21.75,406.36,6.0286,5.4075,2.1161,2.7372
2021-04-06,900.023,6002.77,478.62,21.91,406.12,6.8099,6.7111,2.5021,2.6009
2021-04-07,904.13,6036.6162,480.98,21.66,406.59,6.6482,6.06,2.2907,2.8789
2021-04-08,906.615,6071.7241,482.02,21.69,408.52,7.3077,6.8068,2.8388,3.3397
2021-04-09,906.494,6070.209,482.07,21.67,411.49,7.4789,7.4459,3.5311,3.5641
2021-04-12,882.81,5948.5688,469.47,21.11,411.64,7.0108,6.74,2.5288,2.7996
2021-04-13,881.685,5927.4351,469.51,21.17,412.86,6.4979,6.0381,2.7993,3.2592
2021-04-14,904.881,6050.2759,481.69,21.63,411.45,6.9455,7.9719,3.2772,2.2508
2021-04-15,908.435,6079.501,483.86,21.95,415.87,6.3565,6.6479,3.8124,3.5209
2021-04-16,907.668,6086.2578,483.36,21.95,417.26,6.8019,7.0988,2.7691,2.4721
2021-04-19,903.15,6052.54,480.62,21.76,415.21,6.7335,6.6986,2.5698,2.6048
2021-04-20,902.561,6038.3218,480.19,21.56,412.17,5.3336,5.2256,3.1842,3.2922
2021-04-21,892.789,5993.2422,475.18,21.72,416.07,5.947,5.435,1.6351,2.1471
2021-04-22,893.96,5994.1802,476.24,21.38,412.27,6.5849,6.4395,2.0858,2.2311
2021-04-23,902.743,6016.8638,481.01,21.94,416.74,6.7304,6.6889,2.48,2.5214
2021-04-26,892.179,5964.8208,474.98,21.63,417.61,6.4299,6.2033,3.5247,3.7513
2021-04-27,891.35,5959.6201,474.41,21.53,417.52,6.8467,6.8077,2.9029,2.9419
2021-04-28,890.9,5974.48,474.1,21.74,417.4,7.1449,6.6682,2.4993,2.9759
2021-04-29,897.81,6012.96,478.08,21.87,420.06,7.445,7.4248,2.3373,2.3575
2021-04-30,893.73,5995.6201,475.5,21.64,417.3,6.8113,6.9975,3.0391,2.8528
2021-05-03,884.341,5952.5972,469.94,21.53,418.2,7.1405,7.2469,2.0241,1.9177
2021-05-04,888.919,5963.8198,472.56,21.42,415.62,6.6022,7.0289,2.6231,2.1965
2021-05-05,890.418,5975.9111,473.63,21.76,415.75,6.6501,6.8156,2.4892,2.3237
2021-05-06,888.948,5970.2402,472.68,22,419.07,6.4632,6.6452,2.385,2.2031
2021-05-07,880.724,5928.3091,468.07,22.15,422.12,6.6079,6.7545,2.0713,1.9248
2021-05-10,888.503,5975.7871,471.98,21.82,417.94,6.8402,7.1236,2.3489,2.0655
2021-05-11,882.931,5938.3511,469.2,21.84,414.21,7.0111,6.9508,2.4116,2.4719
2021-05-17,869.494,5833.8599,462.85,21.33,415.52,8.1059,8.158,3.8491,3.797
2021-05-18,868.39,5834.3901,461.96,21.4,411.94,8.1617,7.8217,2.6908,3.0309
2021-05-19,854.76,5760.5801,455.04,20.99,410.86,7.3525,7.0716,2.6004,2.8813
2021-05-20,862.533,5797.5972,459.89,21.27,415.28,7.253,7.2354,3.2217,3.2394
2021-05-21,858.328,5773.1201,457.74,21,414.94,7.6247,7.7541,2.3283,2.1989
2021-05-24,858.612,5763.6318,458.07,21.1,419.17,6.687,7.0498,2.3094,1.9466
2021-05-25,864.934,5815.8398,461.59,21.25,418.24,8.3408,8.7489,3.4048,2.9967
2021-05-27,863.746,5841.8281,461.05,21.26,419.29,9.1585,9.0741,13.706,13.7904
2021-05-28,866.666,5848.6162,462.49,21.36,420.04,7.925,9.2233,4.9508,3.6525
2021-05-31,888.65,5947.46,474.73,21.36,420.04,9.826,10.5744,3.5903,2.8419
2021-06-02,904.239,6031.5781,483.08,22.32,420.33,9.409,9.9189,5.3252,4.8153
2021-06-03,919.106,6091.5132,491.55,22.56,418.77,8.2857,9.4399,4.3431,3.1889
2021-06-04,909.486,6065.166,486.28,22.51,422.6,8.0904,8.3558,2.9703,2.7049
2021-06-07,906.493,6069.9351,485.11,22.36,422.19,8.9754,9.0995,2.6598,2.5357
2021-06-08,894.838,5999.3691,479.04,21.98,422.28,9.1468,8.8838,1.9263,2.1894
2021-06-09,898.912,6047.4751,481.3,22.16,421.65,9.8235,10.0525,2.8261,2.5971
2021-06-10,905.42,6107.54,484.79,22.39,423.61,9.4697,9.4246,2.5219,2.5669
2021-06-11,901.64,6095.5,482.65,22.25,424.31,9.0891,11.7098,4.7503,2.1296
2021-06-14,895.892,6080.3838,478.9,21.95,425.26,7.5136,7.8475,2.0082,1.6743
2021-06-15,895.2,6089.04,478.24,21.79,424.27,7.6152,7.855,2.9522,2.7124
2021-06-16,885.11,6078.5698,472.82,21.33,422.11,9.6852,9.2329,2.6779,3.1303
2021-06-17,877.52,6068.4502,468.44,21.21,421.97,10.3799,9.7458,3.035,3.6692
2021-06-18,863.159,6007.1201,460.95,20.69,414.92,11.5965,11.4038,5.3077,5.5004
2021-06-21,858.936,5996.2529,458.36,20.83,420.86,9.0453,11.145,4.5361,2.4364
2021-06-22,868.471,6087.8418,462.88,20.95,423.11,9.5363,9.0638,2.4471,2.9195
2021-06-23,859.61,6034.54,458.35,20.76,422.6,9.7488,9.316,2.0751,2.5079
2021-06-24,854.7,6012.0601,455.6,20.66,425.1,6.8944,6.9812,2.4094,2.3226
2021-06-25,853.85,6022.3999,454.96,20.63,426.61,8.0798,8.1258,2.1834,2.1374
2021-06-28,835.5,5939.4702,445.33,20.18,427.47,8.8052,8.8733,2.6117,2.5435
2021-06-29,839,5949.0498,447.69,20.22,427.7,8.6771,8.7354,2.9478,2.8895
2021-06-30,844.85,5985.4902,450.35,20.28,428.06,9.772,9.2997,2.7691,3.2414
2021-07-01,847.124,6005.958,452.14,20.3,430.43,8.1092,7.9377,2.599,2.7705
2021-07-02,851.52,6023.0098,454.17,20.74,433.72,8.05,7.7922,2.4824,2.7402
2021-07-05,842.903,6005.6089,449.38,20.74,433.72,8.1394,7.8131,1.7767,2.103
2021-07-06,846.96,6047.1099,450.95,20.33,432.93,9.8431,9.6666,2.5492,2.7257
2021-07-07,841.86,6044.04,447.84,20.3,434.46,9.4669,9.2775,4.26,4.4494
2021-07-08,839.92,6039.8999,447.26,20.02,430.92,9.2178,9.35,2.5572,2.425
2021-07-09,840.34,6039.8398,447.52,20.33,435.52,8.5049,8.528,2.6968,2.6737
2021-07-12,844.4,6078.5679,449.75,20.4,437.08,8.6825,9.555,3.4991,2.6266
2021-07-13,835.731,6012.0322,445.11,20,435.59,8.5614,8.7728,2.5428,2.3313
2021-07-14,827.8,5979.2202,440.88,19.97,436.24,7.3253,7.5046,2.2589,2.0796
2021-07-15,841.204,6046.7539,448.5,20.1475,434.58,7.0513,7.6066,2.3208,1.7655
2021-07-16,847.15,6072.5098,451.63,20.24,431.34,7.7734,7.8479,2.3448,2.2703
2021-07-19,837.931,6017.394,447.03,19.89,424.97,7.2362,7.4975,1.9242,1.6628
2021-07-21,841.419,6029.9761,449,20.29,434.55,8.5447,8.6835,2.7257,2.5869
2021-07-22,857.04,6137.5498,457.44,20.56,435.46,8.6188,9.4304,2.825,2.0134
2021-07-23,845.714,6101.6899,451.17,20.21,439.94,8.9505,8.8333,3.2432,3.3604
2021-07-26,841.821,6106.394,449.34,20.31,441.02,9.1233,8.8812,1.9735,2.2157
2021-07-27,837.82,6097.0498,447.63,20.1,439.01,10.0509,10.0972,2.4482,2.4018
2021-07-28,830.7,6088.52,443.54,20.07,438.83,9.4572,9.1277,3.0022,3.3317
2021-07-29,832.752,6120.7271,443.87,20.19,440.65,10.0863,10.1373,3.0525,3.0015
2021-07-30,823.043,6070.0391,438.186,20.09,438.51,11.4654,10.9023,3.8787,4.4418
2021-08-02,830.153,6096.543,441.873,20.2,437.59,10.6854,10.6824,2.6288,2.6318
2021-08-03,838.537,6130.5708,446.107,20.67,441.15,10.3351,2.9441,10.462,2.8172
2021-08-04,843.464,6159.0352,448.58,20.45,438.98,10.3351,10.462,2.9441,2.8172
2021-08-05,853.007,6205.417,454.082,20.87,441.76,13.8193,14.6768,4.2021,3.3447
2021-08-06,844.137,6203.4312,449.102,20.44,442.49,12.8083,12.6808,3.0371,3.1646
2021-08-09,831.748,6127.4561,442.177,20.1,442.13,16.8007,16.1305,3.5257,4.1959
2021-08-10,832.326,6088.4082,442.016,20.24,442.68,10.1016,10.1165,2.5169,2.502
2021-08-12,845.843,6139.6519,449.258,20.6,445.11,12.5068,12.0012,3.4671,3.9726
2021-08-13,851.387,6139.4922,452.339,20.76,445.92,10.1025,10.55,3.3864,2.9388
2021-08-16,852.848,6087.9131,453.163,20.87,446.97,8.7323,9.2876,2.8564,2.3011
2021-08-18,869.92,6118.1499,462.494,20.9,439.18,11.5885,12.461,4.9252,4.0526
2021-08-19,850.738,5992.3218,452.381,20.56,439.86,10.6216,10.9338,3.4161,3.104
2021-08-20,855.04,6030.772,454.728,20.89,443.36,10.1555,10.3124,3.3211,3.1643
2021-08-23,863.829,6109.8281,458.765,21.2,447.26,10.3415,10.3437,2.2244,2.2222
2021-08-24,855.972,6089.4971,455.043,20.97,447.97,10.3846,10.3599,2.501,2.5257
2021-08-25,858.171,6113.2402,456.321,20.9,448.91,8.6708,9.4598,2.6367,1.8478
2021-08-26,850.205,6058.0801,452.175,20.54,446.26,7.8231,7.5496,3.3138,3.5873
2021-08-27,845.711,6041.3662,449.949,20.89,450.25,7.4535,7.9209,2.644,2.1766
2021-08-30,866.949,6144.9019,461.06,21.15,452.23,7.9781,8.5458,2.9992,2.4315
2021-08-31,866.488,6150.2988,460.768,21.26,451.56,8.6148,9.1601,4.1273,3.582
2021-09-01,860.509,6090.9331,457.615,21.33,451.8,9.5671,9.6084,2.4269,2.3856
2021-09-02,862.857,6078.229,459.2,21.22,453.19,7.1844,7.0928,2.1245,2.2161
2021-09-03,873.916,6126.9209,465.407,21.56,453.08,8.004,8.2129,2.0096,1.8007
2021-09-06,874.545,6126.938,465.349,21.56,453.08,8.1434,8.5103,1.9464,1.5795
2021-09-07,871.377,6112.3999,463.473,21.58,451.46,7.6557,7.8496,1.9783,1.7844
2021-09-08,856.597,6026.02,456.053,21.19,450.91,8.9153,8.3707,2.851,3.3956
2021-09-09,871.845,6068.2192,464.806,21.37,448.98,9.017,9.8473,3.7516,2.9214
2021-09-10,870.202,6094.873,463.406,21.37,445.44,8.6968,8.954,2.5311,2.2738
2021-09-13,865.536,6088.1572,460.955,21.47,446.58,7.2585,7.3022,1.8607,1.817
2021-09-14,870.302,6129.0952,463.443,21.62,444.17,12.0524,12.4538,2.7232,2.3218
2021-09-15,866.128,6110.229,461.143,21.62,447.88,8.3528,8.575,2.9939,2.7717
2021-09-16,862.696,6109.9419,458.863,21.46,447.17,8.785,9.1616,2.7391,2.3625
2021-09-17,862.441,6133.2461,459.021,21.26,441.4,9.573,10.1713,6.5832,5.9849
2021-09-20,854.832,6076.3149,455.205,21.01,434.04,8.9159,8.673,3.0569,3.2998
2021-09-21,851.731,6060.7568,453.054,20.96,433.63,8.2449,8.0232,2.5865,2.8082
2021-09-22,862.18,6108.2651,458.775,21.37,437.86,10.8505,11.3565,3.0141,2.5081
2021-09-23,865.51,6142.7119,460.396,21.33,443.18,9.5623,10.4332,3.6595,2.7886
2021-09-24,866.249,6144.8149,460.939,21.28,443.91,9.4388,11.0306,4.4291,2.8373
2021-09-27,861.31,6122.4951,458.198,21.16,442.64,8.4953,8.8517,3.0641,2.7078
2021-09-28,859.878,6113.1118,457.335,20.97,433.72,10.0185,10.7588,3.7044,2.9641
2021-09-29,870.337,6162.5542,462.895,21.17,434.45,9.6743,11.3609,4.2185,2.5319
2021-09-30,894.678,6286.9429,476.061,21.69,429.14,18.5556,14.7033,5.2909,9.1433
2021-10-01,886.009,6228.8452,471.599,21.87,434.24,27.307,16.7918,4.0427,14.5579
2021-10-04,911.009,6342.686,484.555,22.35,428.64,12.0296,14.0222,4.9736,2.981
2021-10-05,902.173,6288.0488,479.794,22.56,433.1,12.471,14.0536,5.0443,3.4616
2021-10-06,928.067,6417.3232,493.809,23.01,434.9,12.5629,17.3867,9.2019,4.3781
2021-10-07,924.254,6416.396,491.939,23.19,438.66,11.9243,13.4897,5.9944,4.429
2021-10-08,939.883,6481.769,500.461,23.37,437.86,9.9253,12.3471,5.6002,3.1785
2021-10-11,941.549,6459.6968,501.701,23.52,434.69,11.3364,12.2401,4.8129,3.9092
2021-10-12,946.613,6486.2671,503.703,23.68,433.62,13.413,12.9843,5.6154,6.044
2021-10-13,960.509,6536.9038,511.365,24.16,435.18,11.9586,13.1641,5.81,4.6045
2021-10-14,972.657,6626.1138,517.54,24.59,442.5,11.2742,12.8581,5.4428,3.8589
2021-10-15,972.206,6633.3379,517.261,24.69,445.87,11.4786,12.9803,6.1175,4.6157
2021-10-18,976.433,6658.7681,519.012,24.6,447.19,11.4495,12.4667,4.9572,3.94
2021-10-19,975.155,6655.998,518.557,24.72,450.64,9.97,10.4843,3.869,3.3548
2021-10-21,968.155,6632.9722,515.242,24.44,453.59,12.4935,13.0252,7.7725,7.2408
2021-10-22,970.793,6643.7378,516.218,24.38,453.12,9.9615,11.1478,4.5078,3.3215
2021-10-25,961.321,6625.6968,510.756,24.24,455.55,8.8772,11.9253,6.3932,3.345
2021-10-26,965.04,6656.937,513.296,24.31,455.96,8.3116,9.0845,3.7898,3.0169
2021-10-27,956.818,6602.209,509.039,23.92,453.94,8.6318,8.8557,4.7303,4.5064
2021-10-28,942.811,6524.0762,501.719,23.87,458.32,9.6533,9.1486,3.8001,4.3049
2021-10-29,952.585,6591.3462,506.865,23.93,459.25,9.2347,8.8889,3.6684,4.0142
2021-11-01,944.489,6552.8892,502.103,23.63,460.04,7.7873,7.8763,2.735,2.6459
2021-11-02,933.546,6493.2749,496.234,23.31,461.9,8.0912,7.945,3.2455,3.3916
2021-11-03,945.129,6552.1299,502.595,23.47,464.72,7.6355,7.7945,3.1303,2.9713
2021-11-04,948.168,6586.4429,503.778,23.35,466.91,8.0416,8.3574,2.9679,2.6521
2021-11-05,947.968,6581.7852,503.789,23.55,468.53,7.1947,8.2902,5.1052,4.0096
2021-11-08,950.571,6632.2969,505.098,23.77,468.93,8.9304,9.3939,2.74,2.2766
2021-11-09,952.629,6669.9248,505.502,23.83,467.38,10.7312,9.3421,3.322,4.7111
2021-11-10,958.404,6683.145,509.419,23.78,463.62,8.0225,8.309,3.2485,2.962
2021-11-11,957.732,6691.3418,509.036,24.01,463.77,8.0559,8.3018,2.6396,2.3937
2021-11-12,951.436,6651.0542,505.846,23.94,467.27,8.4228,8.4761,2.7177,2.6644
2021-11-15,942.203,6616.0288,500.946,23.63,467.43,9.3769,8.6983,2.5435,3.2221
2021-11-16,948.115,6651.207,504.585,23.58,469.28,9.2027,8.8537,3.6767,4.0257
2021-11-17,953.402,6675.8042,507.558,23.66,468.14,11.3029,10.478,3.6334,4.4583
2021-11-18,945.939,6636.4692,503.61,23.52,469.73,8.7714,8.3535,3.1903,3.6082
2021-11-19,963.644,6720.2632,513.836,23.69,468.89,10.5466,10.4054,4.0401,4.1813
2021-11-22,963.641,6723.3862,513.671,23.76,467.57,9.8838,9.8654,4.3127,4.3311
2021-11-23,958.388,6677.876,510.803,23.74,468.19,11.1378,11.2319,3.6911,3.5971
2021-11-24,958.839,6683.2769,511.151,23.67,469.44,9.7106,10.1309,3.602,3.1818
2021-11-25,965.139,6699.3462,515.369,23.67,469.44,9.9922,9.978,3.6677,3.6819
2021-11-26,941.112,6561.5532,502.823,22.96,458.97,12.6766,12.5308,3.6781,3.8238
2021-11-29,950.672,6608.29,508.397,23.32,464.6,12.0017,10.8258,3.2739,4.4499
2021-11-30,930.975,6533.9321,497.275,23.32,455.56,11.6821,10.7083,8.917,9.8908
2021-12-01,931.545,6507.6768,498.201,23.04,450.5,11.5035,10.8818,4.8265,5.4482
2021-12-02,949.487,6583.8198,508.506,23.37,457.4,9.7492,9.8397,3.2632,3.1727
2021-12-03,938.928,6538.5059,501.874,23.08,453.42,8.8086,8.281,2.4784,3.0061
2021-12-06,938.925,6547.1162,501.598,23.34,458.79,9.6424,9.4313,2.8639,3.075
2021-12-07,950.167,6602.5688,507.498,23.76,468.28,10.3401,10.2859,3.7075,3.7618
2021-12-08,945.59,6603.7979,504.736,23.64,469.52,11.7258,14.251,8.6413,6.1162
2021-12-09,952.509,6643.9321,509.281,23.54,466.35,9.7389,12.3253,5.393,2.8067
2021-12-10,948.61,6652.9219,507.151,23.49,470.74,10.3584,9.6369,2.7392,3.4607
2021-12-13,943.713,6662.8711,503.862,23.09,466.57,9.2288,8.5697,2.8418,3.5009
2021-12-14,940.345,6615.6372,501.978,23.01,463.36,8.9546,8.6916,2.343,2.606
2021-12-15,944.485,6626.2568,504.441,23.1,470.6,10.1535,9.558,2.6592,3.2547
2021-12-16,937.112,6594.7979,501.108,22.97,466.45,10.149,9.415,2.5739,3.3078
2021-12-17,939.406,6601.9321,502.014,22.79,459.87,9.0116,9.1423,4.7096,4.5789
2021-12-20,932.169,6547.1118,498.262,22.71,454.98,8.4591,9.0029,3.0837,2.5399
2021-12-21,934.96,6554.3091,499.763,23.09,463.06,8.2188,7.8874,2.1367,2.468
2021-12-22,926.935,6529.5928,495.547,23.05,467.69,8.5631,8.1883,1.9257,2.3006
2021-12-23,932.441,6555.5508,498.66,22.97,470.6,9.5996,9.5495,2.1544,2.2045
2021-12-24,930.957,6562.8999,497.618,22.97,470.6,7.249,7.4545,1.2108,1.0053
2021-12-27,933.492,6575.4438,498.479,23.2,477.26,8.1629,8.5278,1.6925,1.3276
2021-12-28,937.08,6598.3428,500.534,23.22,476.87,8.3405,8.8759,2.2952,1.7598
2021-12-29,936.219,6600.6768,500.265,23.15,477.48,8.3983,8.2995,1.3649,1.4636
2021-12-30,931.411,6581.4819,497.097,23.01,476.16,8.4479,8.1438,1.7697,2.0737
2022-01-03,943.322,6665.3081,503.84,23.2,477.71,7.438,7.7842,2.348,2.0018
2022-01-04,947.884,6695.373,506.783,23.24,477.55,8.809,8.2623,2.2136,2.7602
2022-01-05,939.301,6662.2988,501.607,22.87,468.38,8.2338,9.0358,14.9248,14.1227
2022-01-06,940.5,6653.3511,502.691,23.05,467.94,7.9852,8.6304,3.0064,2.3613
2022-01-07,949.858,6701.3159,507.699,23.35,466.09,7.8141,8.7589,3.5612,2.6165
2022-01-10,944.183,6691.124,504.254,23.29,465.51,7.7647,8.0142,2.5445,2.295
2022-01-11,940.315,6647.9702,502.693,23.45,469.75,9.2506,10.3568,3.6908,2.5846
2022-01-12,943.933,6647.0649,504.69,23.52,471.02,10.0858,10.5686,3.1562,2.6735
2022-01-13,950.588,6658.356,508.494,23.45,464.53,7.1143,7.7018,3.1474,2.5599
2022-01-14,952.946,6693.4009,509.735,23.66,464.72,8.135,8.2807,2.7637,2.618
2022-01-17,948.016,6645.0479,507.302,23.66,464.72,7.3365,7.4198,2.4766,2.3933
2022-01-18,944.815,6614.0591,505.559,23.03,456.49,8.4205,8.5309,3.0938,2.9835
2022-01-19,938.613,6591.981,502.215,23.08,451.75,8.4651,8.6242,3.5861,3.427
2022-01-20,943.343,6626.8711,504.775,23.24,446.75,8.9711,8.8888,3.7052,3.7875
2022-01-21,959.763,6726.373,513.715,23.48,437.98,7.5053,8.4779,4.0195,3.0469
2022-01-24,949.494,6655.166,507.87,23.23,439.84,7.8844,7.8815,2.5024,2.5054
2022-01-25,939.34,6568.1729,502.596,23.14,434.47,9.4773,9.5921,3.7739,3.6591
2022-01-26,946.859,6600.8188,507.282,22.87,433.38,9.6046,9.545,3.9934,4.053
2022-01-27,947.017,6611.1611,507.187,23.08,431.24,7.9487,7.877,3.4741,3.5458
2022-01-28,949.771,6645.5112,508.177,23.2,441.95,8.0029,8.2176,3.6547,3.4399
2022-01-31,939.631,6631.1509,502.295,23.18,449.91,8.7702,8.6626,5.83,5.9376
2022-02-02,947.892,6707.6519,505.938,23.15,457.35,9.0456,9.3727,3.3958,3.0688
2022-02-03,945.94,6683.8511,504.783,23.15,446.6,7.8603,8.3201,2.6561,2.1964
2022-02-04,951.673,6731.3911,507.801,23.17,448.7,8.1147,8.9878,3.1034,2.2303
2022-02-07,964.606,6804.937,514.303,23.67,447.26,8.5732,10.5369,4.3854,2.4216
2022-02-08,962.006,6789.522,512.923,23.73,450.94,10.2132,11.7511,4.5358,2.9979
2022-02-09,971.718,6834.606,517.73,23.93,457.54,9.0648,10.5084,4.4098,2.9662
2022-02-10,973.641,6823.6421,518.881,23.83,449.32,9.7461,11.4798,5.6769,3.9432
2022-02-11,971.676,6815.6069,518.628,23.76,440.46,7.371,8.3343,4.0184,3.0551
2022-02-14,962.64,6734.4858,514.226,23.75,439.02,8.7999,9.2028,3.6259,3.2229
2022-02-15,975.321,6807.4971,521.129,24.29,446.1,8.8798,9.8479,4.7765,3.8085
2022-02-16,976.507,6850.1982,521.492,24.29,446.6,7.9754,8.9429,4.2307,3.2632
2022-02-17,973.403,6835.1172,520.124,23.87,437.06,8.2548,8.9044,3.6596,3.01
2022-02-18,979.96,6892.8179,523.683,24,434.23,8.5686,9.3679,3.4002,2.6009
2022-02-21,979.784,6902.9648,523.674,24,434.23,9.1483,9.7576,3.1951,2.5858
2022-02-22,973.735,6861.9941,520.589,23.98,429.57,8.9204,9.7786,3.8545,2.9963
2022-02-23,985.084,6920.0562,527.201,24.11,421.95,9.4874,10.4549,3.8415,2.874
2022-02-24,973.652,6817.8198,521.119,24,428.3,14.4603,15.3601,6.6634,5.7637
2022-02-25,985.541,6888.1709,527.695,24.54,437.75,11.2655,12.3488,13.5723,12.489
2022-03-01,987.651,6921.4409,528.634,24.38,429.98,10.6799,12.383,8.7736,7.0706
2022-03-02,978.161,6868.4019,523.506,24.06,437.89,12.2875,12.757,6.2096,5.7401
2022-03-04,994.05,6928.3281,533.115,24.07,432.17,12.5593,14.956,9.027,6.6303
2022-03-07,988.907,6869.0659,530.633,23.77,419.43,14.8115,14.734,5.832,5.9095
2022-03-08,986.543,6814.1831,531.062,23.95,416.25,17.5813,18.195,8.0082,7.3945
2022-03-09,993.383,6864.4409,534.016,24.72,427.41,23.9492,12.6323,7.2947,18.6116
2022-03-10,997.138,6924.0078,534.676,24.44,425.48,11.363,11.5469,5.4842,5.3003
2022-03-11,997.699,6922.6021,535.136,24.36,420.07,9.3421,9.2683,5.0102,5.0839
2022-03-14,1003.8,6952.2041,537.973,24.66,417,9.6904,10.774,5.4515,4.368
2022-03-15,1001.282,6918.1851,536.42,24.7,426.17,10.6035,13.7321,7.482,4.3534
2022-03-16,1013.607,6992.395,542.794,25.28,435.62,8.8948,10.9275,6.2987,4.266
2022-03-17,1005.819,6964.3848,538.282,24.58,441.07,8.3916,9.2463,6.6421,5.7874
2022-03-18,1003.768,6954.9648,536.522,24.44,444.52,8.8313,8.9093,10.2448,10.1668
